transaction_id,timestamp,source_account,destination_account,amount,channel,transaction_type,is_suspicious,pattern_id,pattern_type
TXN000260,2026-06-02 23:13:33,ACC00022,ACC00057,991.6,IMPS,transfer,0,,normal
TXN000261,2026-06-02 23:14:20,ACC00366,ACC00510,2755.39,RTGS,transfer,0,,normal
TXN000262,2026-06-02 23:15:09,ACC00242,ACC00178,7382.08,IMPS,transfer,0,,normal
TXN000263,2026-06-02 23:36:54,ACC00076,ACC00091,9910.71,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000264,2026-06-02 23:42:57,ACC00316,ACC00510,16589.29,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000265,2026-06-02 23:51:24,ACC00105,ACC00576,2934.96,UPI,transfer,0,,normal
TXN000266,2026-06-03 00:45:20,ACC00343,ACC00152,4762.87,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000267,2026-06-03 00:51:02,ACC00479,ACC00027,1966.4,NEFT,transfer,0,,normal
TXN000268,2026-06-03 00:52:22,ACC00659,ACC00036,1278.27,IMPS,transfer,0,,normal
TXN000269,2026-06-03 01:08:23,ACC00535,ACC00296,3205.5,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000270,2026-06-03 01:13:18,ACC00570,ACC00530,9966.7,NEFT,transfer,0,,normal
TXN000271,2026-06-03 01:19:52,ACC00308,ACC00571,19182.55,IMPS,transfer,0,,normal
TXN000272,2026-06-03 01:25:50,ACC00401,ACC00582,1530.79,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000273,2026-06-03 01:27:55,ACC00473,ACC00463,9550.88,NEFT,transfer,0,,normal
TXN000274,2026-06-03 01:40:31,ACC00429,ACC00333,4788.84,UPI,transfer,0,,normal
TXN000275,2026-06-03 01:49:37,ACC00588,ACC00536,2314.13,RTGS,transfer,0,,normal
TXN000276,2026-06-03 02:15:48,ACC00397,ACC00232,4047.83,IMPS,transfer,0,,normal
TXN000277,2026-06-03 02:26:38,ACC00358,ACC00598,6564.8,NEFT,transfer,0,,normal
TXN000278,2026-06-03 02:27:56,ACC00130,ACC00281,2335.99,NEFT,transfer,0,,normal
TXN000279,2026-06-03 02:32:07,ACC00482,ACC00136,3378.61,RTGS,transfer,0,,normal
TXN000280,2026-06-03 02:41:54,ACC00216,ACC00471,1409.18,IMPS,transfer,0,,normal
TXN000281,2026-06-03 02:56:42,ACC00188,ACC00524,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000282,2026-06-03 03:07:17,ACC00382,ACC00413,4068.73,IMPS,transfer,0,,normal
TXN000283,2026-06-03 03:14:34,ACC00230,ACC00294,7892.5,RTGS,transfer,0,,normal
TXN000284,2026-06-03 03:44:14,ACC00381,ACC00412,3597.61,IMPS,transfer,0,,normal
TXN000285,2026-06-03 03:48:22,ACC00461,ACC00295,6342.31,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000286,2026-06-03 03:55:01,ACC00547,ACC00158,8910.65,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000287,2026-06-03 04:04:16,ACC00487,ACC00278,7707.9,NEFT,transfer,0,,normal
TXN000288,2026-06-03 04:20:01,ACC00559,ACC00446,1755.53,IMPS,transfer,0,,normal
TXN000289,2026-06-03 04:27:43,ACC00408,ACC00497,1700.87,UPI,transfer,0,,normal
TXN000290,2026-06-03 04:34:44,ACC00188,ACC00032,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000291,2026-06-03 04:38:15,ACC00388,ACC00597,2944.44,RTGS,transfer,0,,normal
TXN000292,2026-06-03 04:40:01,ACC00678,ACC00521,7632.08,UPI,transfer,0,,normal
TXN000293,2026-06-03 04:54:22,ACC00394,ACC00455,3727.84,IMPS,transfer,0,,normal
TXN000294,2026-06-03 05:01:00,ACC00611,ACC00373,2110.17,UPI,transfer,0,,normal
TXN000295,2026-06-03 05:16:32,ACC00188,ACC00672,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000296,2026-06-03 05:19:03,ACC00024,ACC00680,5881.13,NEFT,transfer,0,,normal
TXN000297,2026-06-03 05:20:19,ACC00343,ACC00027,12749.03,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000298,2026-06-03 05:22:28,ACC00188,ACC00398,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000299,2026-06-03 05:45:06,ACC00512,ACC00416,1308.54,NEFT,transfer,0,,normal
TXN000300,2026-06-03 05:47:12,ACC00537,ACC00247,5433.87,UPI,transfer,0,,normal
TXN000301,2026-06-03 06:03:07,ACC00631,ACC00695,15789.76,UPI,transfer,0,,normal
TXN000302,2026-06-03 06:21:06,ACC00403,ACC00243,4539.0,RTGS,transfer,0,,normal
TXN000303,2026-06-03 06:23:58,ACC00188,ACC00515,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000304,2026-06-03 06:25:39,ACC00209,ACC00555,670.48,UPI,transfer,0,,normal
TXN000305,2026-06-03 06:38:31,ACC00176,ACC00610,1563.62,UPI,transfer,0,,normal
TXN000306,2026-06-03 06:42:09,ACC00279,ACC00600,1355.8,IMPS,transfer,0,,normal
TXN000307,2026-06-03 06:50:12,ACC00234,ACC00629,3587.06,NEFT,transfer,0,,normal
TXN000308,2026-06-03 06:59:15,ACC00390,ACC00398,2985.48,RTGS,transfer,0,,normal
TXN000309,2026-06-03 07:03:45,ACC00681,ACC00651,1746.66,NEFT,transfer,0,,normal
TXN000310,2026-06-03 07:04:33,ACC00485,ACC00260,4922.4,NEFT,transfer,0,,normal
TXN000311,2026-06-03 07:12:45,ACC00681,ACC00185,2972.81,NEFT,transfer,0,,normal
TXN000312,2026-06-03 07:18:18,ACC00690,ACC00001,887.73,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000313,2026-06-03 07:20:27,ACC00661,ACC00621,1002.41,UPI,transfer,0,,normal
TXN000314,2026-06-03 07:44:10,ACC00026,ACC00340,1209.61,NEFT,transfer,0,,normal
TXN000315,2026-06-03 07:54:15,ACC00239,ACC00216,755.81,NEFT,transfer,0,,normal
TXN000316,2026-06-03 07:55:51,ACC00170,ACC00449,7856.31,IMPS,transfer,0,,normal
TXN000317,2026-06-03 08:02:46,ACC00339,ACC00103,3959.38,UPI,transfer,0,,normal
TXN000318,2026-06-03 08:16:40,ACC00022,ACC00458,4711.44,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000319,2026-06-03 08:36:33,ACC00395,ACC00648,2458.88,IMPS,transfer,0,,normal
TXN000320,2026-06-03 08:43:13,ACC00316,ACC00455,8846.16,RTGS,transfer,0,,normal
TXN000321,2026-06-03 08:46:59,ACC00249,ACC00490,7465.59,UPI,transfer,0,,normal
TXN000322,2026-06-03 08:48:55,ACC00564,ACC00380,1858.06,IMPS,transfer,0,,normal
TXN000323,2026-06-03 08:52:11,ACC00317,ACC00196,2420.49,NEFT,transfer,0,,normal
TXN000324,2026-06-03 08:54:46,ACC00188,ACC00297,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000325,2026-06-03 09:11:43,ACC00086,ACC00411,4195.93,IMPS,transfer,0,,normal
TXN000326,2026-06-03 09:11:58,ACC00677,ACC00001,1882.45,NEFT,transfer,0,,normal
TXN000327,2026-06-03 09:28:42,ACC00188,ACC00693,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000328,2026-06-03 09:29:32,ACC00564,ACC00070,4517.28,IMPS,transfer,0,,normal
TXN000329,2026-06-03 09:30:18,ACC00188,ACC00569,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000330,2026-06-03 09:36:38,ACC00213,ACC00105,1492.22,RTGS,transfer,0,,normal
TXN000331,2026-06-03 09:43:37,ACC00345,ACC00549,7250.76,IMPS,transfer,0,,normal
TXN000332,2026-06-03 09:45:06,ACC00444,ACC00527,15981.5,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000333,2026-06-03 09:52:34,ACC00001,ACC00218,1317.03,RTGS,transfer,0,,normal
TXN000334,2026-06-03 09:52:47,ACC00267,ACC00676,7240.71,IMPS,transfer,0,,normal
TXN000335,2026-06-03 10:01:06,ACC00075,ACC00410,3046.49,IMPS,transfer,0,,normal
TXN000336,2026-06-03 10:09:44,ACC00560,ACC00646,1593.65,UPI,transfer,0,,normal
TXN000337,2026-06-03 10:10:01,ACC00487,ACC00020,3960.68,RTGS,transfer,0,,normal
TXN000338,2026-06-03 10:19:02,ACC00188,ACC00601,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000339,2026-06-03 10:23:43,ACC00013,ACC00251,4617.54,IMPS,transfer,0,,normal
TXN000340,2026-06-03 10:53:57,ACC00483,ACC00645,21380.3,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000341,2026-06-03 11:08:47,ACC00045,ACC00114,7540.38,NEFT,transfer,0,,normal
TXN000342,2026-06-03 11:11:17,ACC00466,ACC00446,1870.96,UPI,transfer,0,,normal
TXN000343,2026-06-03 11:32:13,ACC00198,ACC00262,1406.91,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000344,2026-06-03 11:38:00,ACC00229,ACC00581,2611.33,NEFT,transfer,0,,normal
TXN000345,2026-06-03 11:40:48,ACC00188,ACC00106,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000346,2026-06-03 11:46:42,ACC00105,ACC00263,4127.34,IMPS,transfer,0,,normal
TXN000347,2026-06-03 12:02:19,ACC00406,ACC00526,6008.3,IMPS,transfer,0,,normal
TXN000348,2026-06-03 12:04:42,ACC00634,ACC00481,500.31,NEFT,transfer,0,,normal
TXN000349,2026-06-03 12:09:58,ACC00280,ACC00095,2127.51,NEFT,transfer,0,,normal
TXN000350,2026-06-03 12:15:46,ACC00013,ACC00382,5510.3,NEFT,transfer,0,,normal
TXN000351,2026-06-03 12:18:03,ACC00297,ACC00172,1516.19,NEFT,transfer,0,,normal
TXN000352,2026-06-03 12:20:02,ACC00325,ACC00177,4490.59,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000353,2026-06-03 12:33:04,ACC00201,ACC00581,2406.01,IMPS,transfer,0,,normal
TXN000354,2026-06-03 12:59:12,ACC00341,ACC00137,6709.16,IMPS,transfer,0,,normal
TXN000355,2026-06-03 13:17:47,ACC00573,ACC00582,6754.14,IMPS,transfer,0,,normal
TXN000356,2026-06-03 13:30:10,ACC00643,ACC00662,8365.26,UPI,transfer,0,,normal
TXN000357,2026-06-03 13:42:10,ACC00414,ACC00035,1033.49,IMPS,transfer,0,,normal
TXN000358,2026-06-03 14:14:16,ACC00633,ACC00500,816.5,RTGS,transfer,0,,normal
TXN000359,2026-06-03 14:14:22,ACC00308,ACC00672,5821.45,RTGS,transfer,0,,normal
TXN000360,2026-06-03 14:14:34,ACC00314,ACC00694,2840.38,IMPS,transfer,0,,normal
TXN000361,2026-06-03 14:14:44,ACC00379,ACC00101,5950.37,RTGS,transfer,0,,normal
TXN000362,2026-06-03 14:16:10,ACC00641,ACC00482,20910.8,RTGS,transfer,0,,normal
TXN000363,2026-06-03 14:32:28,ACC00281,ACC00672,4658.83,IMPS,transfer,0,,normal
TXN000364,2026-06-03 14:40:08,ACC00133,ACC00297,4749.3,IMPS,transfer,0,,normal
TXN000365,2026-06-03 14:41:03,ACC00188,ACC00271,907.68,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000366,2026-06-03 14:44:14,ACC00696,ACC00185,2121.11,IMPS,transfer,0,,normal
TXN000367,2026-06-03 14:56:55,ACC00429,ACC00557,2267.37,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000368,2026-06-03 14:57:39,ACC00340,ACC00090,5711.38,IMPS,transfer,0,,normal
TXN000369,2026-06-03 15:18:08,ACC00547,ACC00228,14240.89,RTGS,transfer,0,,normal
TXN000370,2026-06-03 15:22:34,ACC00583,ACC00500,5159.7,RTGS,transfer,0,,normal
TXN000371,2026-06-03 15:23:05,ACC00150,ACC00141,1200.78,RTGS,transfer,0,,normal
TXN000372,2026-06-03 15:25:33,ACC00367,ACC00069,10777.72,NEFT,transfer,0,,normal
TXN000373,2026-06-03 15:33:02,ACC00544,ACC00538,5605.8,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000374,2026-06-03 15:42:33,ACC00443,ACC00432,4120.04,NEFT,transfer,0,,normal
TXN000375,2026-06-03 15:44:39,ACC00034,ACC00256,9774.17,NEFT,transfer,0,,normal
TXN000376,2026-06-03 15:45:59,ACC00025,ACC00518,7001.37,UPI,transfer,0,,normal
TXN000377,2026-06-03 15:56:00,ACC00220,ACC00439,3284.26,NEFT,transfer,0,,normal
TXN000378,2026-06-03 16:17:01,ACC00017,ACC00589,1497.8,UPI,transfer,0,,normal
TXN000379,2026-06-03 16:18:14,ACC00190,ACC00116,1691.91,IMPS,transfer,0,,normal
TXN000380,2026-06-03 16:26:37,ACC00665,ACC00155,33094.85,NEFT,transfer,0,,normal
TXN000381,2026-06-03 16:33:10,ACC00632,ACC00465,7983.11,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000382,2026-06-03 16:33:31,ACC00644,ACC00562,2355.39,RTGS,transfer,0,,normal
TXN000383,2026-06-03 16:38:20,ACC00569,ACC00463,7910.93,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000384,2026-06-03 16:38:22,ACC00340,ACC00244,4494.56,NEFT,transfer,0,,normal
TXN000385,2026-06-03 16:38:48,ACC00699,ACC00050,2557.48,RTGS,transfer,0,,normal
TXN000386,2026-06-03 16:42:41,ACC00549,ACC00196,7790.36,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000387,2026-06-03 16:54:31,ACC00038,ACC00122,7538.01,IMPS,transfer,0,,normal
TXN000388,2026-06-03 17:00:43,ACC00240,ACC00421,2500.81,RTGS,transfer,0,,normal
TXN000389,2026-06-03 17:04:49,ACC00009,ACC00380,5581.26,UPI,transfer,0,,normal
TXN000390,2026-06-03 17:07:23,ACC00188,ACC00140,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000391,2026-06-03 17:13:14,ACC00346,ACC00578,4069.16,UPI,transfer,0,,normal
TXN000392,2026-06-03 17:14:23,ACC00396,ACC00546,2782.38,IMPS,transfer,0,,normal
TXN000393,2026-06-03 17:25:05,ACC00111,ACC00425,2318.64,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000394,2026-06-03 17:40:57,ACC00655,ACC00046,851.27,UPI,transfer,0,,normal
TXN000395,2026-06-03 17:47:14,ACC00366,ACC00168,2432.31,NEFT,transfer,0,,normal
TXN000396,2026-06-03 18:16:20,ACC00224,ACC00003,3498.73,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000397,2026-06-03 18:17:49,ACC00483,ACC00634,2470.03,IMPS,transfer,0,,normal
TXN000398,2026-06-03 18:26:30,ACC00020,ACC00156,13437.91,IMPS,transfer,0,,normal
TXN000399,2026-06-03 18:31:01,ACC00462,ACC00635,6747.7,UPI,transfer,0,,normal
TXN000400,2026-06-03 18:53:20,ACC00188,ACC00526,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000401,2026-06-03 19:19:46,ACC00439,ACC00349,1131.96,RTGS,transfer,0,,normal
TXN000402,2026-06-03 19:21:57,ACC00449,ACC00290,6355.84,UPI,transfer,0,,normal
TXN000403,2026-06-03 19:41:59,ACC00033,ACC00583,1329.3,RTGS,transfer,0,,normal
TXN000404,2026-06-03 19:44:26,ACC00100,ACC00014,4503.13,IMPS,transfer,0,,normal
TXN000405,2026-06-03 20:27:23,ACC00075,ACC00330,943.48,IMPS,transfer,0,,normal
TXN000406,2026-06-03 20:41:04,ACC00550,ACC00582,2354.99,IMPS,transfer,0,,normal
TXN000407,2026-06-03 20:47:13,ACC00482,ACC00224,3446.92,RTGS,transfer,0,,normal
TXN000408,2026-06-03 20:55:06,ACC00457,ACC00499,2271.05,IMPS,transfer,0,,normal
TXN000409,2026-06-03 21:02:04,ACC00188,ACC00348,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000410,2026-06-03 21:29:15,ACC00580,ACC00642,10548.11,RTGS,transfer,0,,normal
TXN000411,2026-06-03 21:30:58,ACC00065,ACC00600,1699.07,NEFT,transfer,0,,normal
TXN000412,2026-06-03 21:32:34,ACC00006,ACC00414,4994.28,IMPS,transfer,0,,normal
TXN000413,2026-06-03 21:33:30,ACC00589,ACC00228,7093.37,IMPS,transfer,0,,normal
TXN000414,2026-06-03 21:33:36,ACC00188,ACC00299,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000415,2026-06-03 21:50:04,ACC00224,ACC00340,2355.21,RTGS,transfer,0,,normal
TXN000416,2026-06-03 21:52:20,ACC00286,ACC00259,3917.32,UPI,transfer,0,,normal
TXN000417,2026-06-03 21:53:02,ACC00188,ACC00418,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000418,2026-06-03 21:58:16,ACC00629,ACC00586,2651.26,NEFT,transfer,0,,normal
TXN000419,2026-06-03 22:11:48,ACC00188,ACC00466,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000420,2026-06-03 22:16:44,ACC00586,ACC00134,4909.23,IMPS,transfer,0,,normal
TXN000421,2026-06-03 22:26:21,ACC00114,ACC00169,1004.51,IMPS,transfer,0,,normal
TXN000422,2026-06-03 22:37:00,ACC00081,ACC00072,1793.04,NEFT,transfer,0,,normal
TXN000423,2026-06-03 22:38:24,ACC00188,ACC00290,49500.0,UPI,transfer,1,STRUCT006,structuring
TXN000424,2026-06-03 22:51:48,ACC00167,ACC00596,11243.65,IMPS,transfer,0,,normal
TXN000425,2026-06-03 22:58:19,ACC00269,ACC00350,1826.78,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000426,2026-06-03 23:10:03,ACC00233,ACC00452,13631.03,IMPS,transfer,0,,normal
TXN000427,2026-06-03 23:19:56,ACC00289,ACC00166,2663.86,NEFT,transfer,0,,normal
TXN000428,2026-06-03 23:31:15,ACC00167,ACC00002,8232.87,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000429,2026-06-03 23:42:44,ACC00059,ACC00079,8601.93,NEFT,transfer,0,,normal
TXN000430,2026-06-04 00:08:26,ACC00630,ACC00077,3497.68,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000431,2026-06-04 00:50:00,ACC00063,ACC00571,5732.23,IMPS,transfer,0,,normal
TXN000432,2026-06-04 00:50:31,ACC00282,ACC00606,16813.91,NEFT,transfer,0,,normal
TXN000433,2026-06-04 00:51:33,ACC00188,ACC00303,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000434,2026-06-04 00:53:03,ACC00664,ACC00429,11882.29,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000435,2026-06-04 00:53:32,ACC00431,ACC00066,1530.9,UPI,transfer,0,,normal
TXN000436,2026-06-04 01:07:44,ACC00118,ACC00488,4689.62,IMPS,transfer,0,,normal
TXN000437,2026-06-04 01:20:17,ACC00683,ACC00494,1699.82,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000438,2026-06-04 01:32:13,ACC00188,ACC00335,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000439,2026-06-04 01:40:02,ACC00579,ACC00180,4338.82,UPI,transfer,0,,normal
TXN000440,2026-06-04 01:40:51,ACC00630,ACC00128,1588.74,RTGS,transfer,0,,normal
TXN000441,2026-06-04 01:45:48,ACC00422,ACC00462,4867.1,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000442,2026-06-04 01:49:46,ACC00064,ACC00453,6092.45,RTGS,transfer,0,,normal
TXN000443,2026-06-04 02:10:30,ACC00042,ACC00001,2128.2,IMPS,transfer,0,,normal
TXN000444,2026-06-04 02:23:26,ACC00444,ACC00282,638.12,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000445,2026-06-04 02:32:38,ACC00136,ACC00318,6269.25,IMPS,transfer,0,,normal
TXN000446,2026-06-04 02:37:14,ACC00281,ACC00326,425.56,IMPS,transfer,0,,normal
TXN000447,2026-06-04 02:41:16,ACC00566,ACC00494,6125.29,IMPS,transfer,0,,normal
TXN000448,2026-06-04 02:44:06,ACC00287,ACC00006,9109.12,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000449,2026-06-04 02:54:56,ACC00334,ACC00325,1776.85,NEFT,transfer,0,,normal
TXN000450,2026-06-04 02:58:13,ACC00375,ACC00683,13743.09,IMPS,transfer,0,,normal
TXN000451,2026-06-04 02:58:46,ACC00188,ACC00270,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000452,2026-06-04 03:00:55,ACC00188,ACC00016,49500.0,IMPS,transfer,1,STRUCT006,structuring
TXN000453,2026-06-04 03:02:08,ACC00525,ACC00414,1014.46,IMPS,transfer,0,,normal
TXN000454,2026-06-04 03:09:10,ACC00233,ACC00567,2261.09,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000455,2026-06-04 03:10:00,ACC00699,ACC00399,3309.39,IMPS,transfer,0,,normal
TXN000456,2026-06-04 03:13:54,ACC00489,ACC00561,1446.11,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000457,2026-06-04 03:32:15,ACC00281,ACC00641,12538.05,UPI,transfer,0,,normal
TXN000458,2026-06-04 03:50:31,ACC00224,ACC00473,22296.81,NEFT,transfer,0,,normal
TXN000459,2026-06-04 03:53:17,ACC00449,ACC00293,3059.56,UPI,transfer,0,,normal
TXN000460,2026-06-04 03:55:12,ACC00444,ACC00599,3204.98,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000461,2026-06-04 04:06:11,ACC00190,ACC00129,843.04,UPI,transfer,0,,normal
TXN000462,2026-06-04 04:06:42,ACC00479,ACC00598,10519.43,UPI,transfer,0,,normal
TXN000463,2026-06-04 04:36:51,ACC00336,ACC00254,8083.43,IMPS,transfer,0,,normal
TXN000464,2026-06-04 04:41:45,ACC00433,ACC00069,3124.82,NEFT,transfer,0,,normal
TXN000465,2026-06-04 04:56:14,ACC00532,ACC00270,3976.05,UPI,transfer,0,,normal
TXN000466,2026-06-04 05:23:05,ACC00489,ACC00152,8375.83,NEFT,transfer,0,,normal
TXN000467,2026-06-04 05:33:35,ACC00411,ACC00668,1780.4,NEFT,transfer,0,,normal
TXN000468,2026-06-04 05:41:13,ACC00578,ACC00267,9012.97,IMPS,transfer,0,,normal
TXN000469,2026-06-04 05:41:17,ACC00068,ACC00021,947.68,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000470,2026-06-04 06:12:03,ACC00105,ACC00402,7734.45,RTGS,transfer,0,,normal
TXN000471,2026-06-04 06:12:13,ACC00108,ACC00111,4176.69,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000472,2026-06-04 06:20:26,ACC00239,ACC00576,2778.26,IMPS,transfer,0,,normal
TXN000473,2026-06-04 06:28:20,ACC00605,ACC00312,2023.02,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000474,2026-06-04 06:38:53,ACC00073,ACC00629,10340.84,IMPS,transfer,0,,normal
TXN000475,2026-06-04 06:38:58,ACC00171,ACC00611,6072.02,RTGS,transfer,0,,normal
TXN000476,2026-06-04 06:46:10,ACC00681,ACC00013,3508.13,IMPS,transfer,0,,normal
TXN000477,2026-06-04 06:48:33,ACC00698,ACC00005,1142.71,UPI,transfer,0,,normal
TXN000478,2026-06-04 07:01:27,ACC00615,ACC00680,3107.27,IMPS,transfer,0,,normal
TXN000479,2026-06-04 07:13:39,ACC00018,ACC00602,1406.84,UPI,transfer,0,,normal
TXN000480,2026-06-04 07:14:10,ACC00485,ACC00219,5991.22,RTGS,transfer,0,,normal
TXN000481,2026-06-04 07:26:43,ACC00038,ACC00348,1335.9,UPI,transfer,0,,normal
TXN000482,2026-06-04 07:30:40,ACC00507,ACC00285,2620.83,UPI,transfer,0,,normal
TXN000483,2026-06-04 07:32:30,ACC00123,ACC00468,1335.31,IMPS,transfer,0,,normal
TXN000484,2026-06-04 07:50:32,ACC00578,ACC00115,6220.01,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000485,2026-06-04 08:01:02,ACC00362,ACC00109,2240.31,RTGS,transfer,0,,normal
TXN000486,2026-06-04 08:08:15,ACC00118,ACC00033,9527.27,IMPS,transfer,0,,normal
TXN000487,2026-06-04 08:08:37,ACC00043,ACC00682,12798.51,IMPS,transfer,0,,normal
TXN000488,2026-06-04 08:12:10,ACC00067,ACC00504,410.04,IMPS,transfer,0,,normal
TXN000489,2026-06-04 08:14:55,ACC00305,ACC00465,13814.82,RTGS,transfer,0,,normal
TXN000490,2026-06-04 08:21:00,ACC00372,ACC00011,13074.96,UPI,transfer,0,,normal
TXN000491,2026-06-04 08:21:10,ACC00262,ACC00654,6242.25,NEFT,transfer,0,,normal
TXN000492,2026-06-04 08:25:17,ACC00377,ACC00652,3189.2,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000493,2026-06-04 08:35:51,ACC00636,ACC00660,5941.98,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000494,2026-06-04 08:49:55,ACC00026,ACC00452,1742.81,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000495,2026-06-04 08:58:28,ACC00621,ACC00493,4021.79,RTGS,transfer,0,,normal
TXN000496,2026-06-04 09:06:17,ACC00273,ACC00146,11161.34,NEFT,transfer,0,,normal
TXN000497,2026-06-04 09:08:03,ACC00178,ACC00566,2098.52,RTGS,transfer,0,,normal
TXN000498,2026-06-04 09:18:32,ACC00503,ACC00455,2412.52,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000499,2026-06-04 09:25:20,ACC00640,ACC00095,1217.23,UPI,transfer,0,,normal
TXN000500,2026-06-04 09:25:29,ACC00485,ACC00543,2482.0,NEFT,transfer,0,,normal
TXN000501,2026-06-04 09:31:08,ACC00547,ACC00617,4380.46,RTGS,transfer,0,,normal
TXN000502,2026-06-04 10:23:13,ACC00640,ACC00588,3588.72,IMPS,transfer,0,,normal
TXN000503,2026-06-04 10:40:35,ACC00344,ACC00286,12056.86,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000504,2026-06-04 10:56:04,ACC00591,ACC00616,7049.39,RTGS,transfer,0,,normal
TXN000505,2026-06-04 10:57:45,ACC00299,ACC00386,5677.15,IMPS,transfer,0,,normal
TXN000506,2026-06-04 11:41:13,ACC00227,ACC00328,1705.84,IMPS,transfer,0,,normal
TXN000507,2026-06-04 12:21:43,ACC00155,ACC00451,4818.31,NEFT,transfer,0,,normal
TXN000508,2026-06-04 12:24:14,ACC00171,ACC00109,10637.43,NEFT,transfer,0,,normal
TXN000509,2026-06-04 12:37:26,ACC00276,ACC00578,2698.43,UPI,transfer,0,,normal
TXN000510,2026-06-04 12:50:13,ACC00213,ACC00144,1570.05,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000511,2026-06-04 12:54:46,ACC00627,ACC00008,4237.74,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000512,2026-06-04 12:56:59,ACC00577,ACC00492,3753.76,IMPS,transfer,0,,normal
TXN000513,2026-06-04 13:20:44,ACC00125,ACC00013,904.54,IMPS,transfer,0,,normal
TXN000514,2026-06-04 13:30:16,ACC00149,ACC00184,5136.82,NEFT,transfer,0,,normal
TXN000515,2026-06-04 13:41:17,ACC00136,ACC00490,3077.26,UPI,transfer,0,,normal
TXN000516,2026-06-04 13:48:13,ACC00224,ACC00419,1786.84,NEFT,transfer,0,,normal
TXN000517,2026-06-04 13:57:48,ACC00671,ACC00556,4077.74,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000518,2026-06-04 14:05:17,ACC00444,ACC00654,6423.95,CASH_DEPOSIT,cash_deposit,0,,normal
TXN000519,2026-06-04 14:22:12,ACC00034,ACC00097,3746.06,UPI,transfer,0,,normal
TXN000520,2026-06-04 14:31:11,ACC00046,ACC00673,3354.41,NEFT,transfer,0,,normal
TXN000521,2026-06-04 14:51:17,ACC00592,ACC00683,9082.14,IMPS,transfer,0,,normal
